Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,ITC.NS,LT.NS,RELIANCE.NS,SBIN.NS,TCS.NS,TITAN.NS,WIPRO.NS
21-11-2018,1009.375,356.75,619.0999756,281.75,1402.099976,1102.449829,287.0499878,1812,926.5499878,235.6125641
22-11-2018,1002.75,352.0499878,620.75,280.5,1410.150024,1092.494263,282.7000122,1812.550049,915.75,230.325058
26-11-2018,1024.900024,356.3500061,621.4500122,285.6499939,1422,1099.329468,286.3999939,1846.099976,916.4000244,238.8375549
27-11-2018,1032,354.6499939,638.9000244,284.8500061,1431.599976,1117.606201,289.3999939,1890.25,914.2999878,234.0375519
28-11-2018,1044.625,359,666.4000244,282.2000122,1403.400024,1141.82666,284.5499878,1983.900024,922.9500122,232.7250519
29-11-2018,1065.525024,362.2000122,661.0499878,287.5499878,1422.449951,1157.527832,286.3999939,1960.550049,931.4000244,236.1750641
30-11-2018,1064.224976,355.1499939,667.4500122,285.7999878,1432.5,1156.58667,284.6499939,1968.25,927.0999756,243.4875641
03-12-2018,1056.650024,355.5,670.3499756,282.9500122,1427.5,1145.590942,286.7999878,1982.400024,936.25,246.187561
04-12-2018,1042.775024,357.9500122,685.25,281.8500061,1419.900024,1141.479858,282.5499878,2010.849976,923.7999878,251.2125549
05-12-2018,1049.599976,351.3999939,681.4000244,275.3500061,1394.800049,1144.303101,280.1499939,2006.75,920.25,252.3375702
06-12-2018,1048.525024,347.6499939,668.5,273.0499878,1379.5,1113.098877,275.6499939,1992.699951,905.75,248.7375641
07-12-2018,1053.800049,352.2000122,682.7999878,274.0499878,1399.900024,1123.153687,275.3999939,1995.199951,916.5999756,249.9750671
10-12-2018,1044.375,346.3500061,669.2000122,270.4500122,1367.75,1080.012573,274.2000122,1975.800049,907.0999756,244.950058
11-12-2018,1029.775024,342.7999878,674.5,274.7000122,1361.400024,1087.244019,281.25,2000,933.1500244,246.000061
12-12-2018,1042.650024,349.9500122,678.5,276.0499878,1400.300049,1100.072388,285.25,2016.800049,929.9500122,247.5375671
13-12-2018,1050.650024,349.5499878,697.75,275.2999878,1426.449951,1096.654785,289,1982.599976,944.1500244,253.9875641
14-12-2018,1047.849976,351.8999939,706.0499878,275.75,1411.400024,1101.75647,289.2000122,1989.75,931.5,249.825058
17-12-2018,1065.099976,358.4500122,694.4000244,279.8500061,1408,1119.290283,289.5,1994.300049,935.2999878,254.700058
18-12-2018,1067.724976,362.25,676.5999756,278.1499939,1428.5,1125.729248,292.75,1987.849976,933,251.2875671
19-12-2018,1061.724976,366.5,664.8499756,283.4500122,1434.75,1126.125488,300.7000122,1968.449951,929.2000122,255.5250702
20-12-2018,1068.724976,362.1499939,667.0499878,282.6499939,1450.800049,1117.853882,294.0499878,1954.050049,926.75,249.937561
21-12-2018,1055.574951,354.2000122,646.2000122,276.75,1420,1089.869141,291.8999939,1895.800049,900.0499878,241.575058
24-12-2018,1040.324951,352.75,649,276,1404.800049,1078.922852,293.0499878,1918.5,879.8499756,245.0250549
26-12-2018,1061.175049,355.8500061,644.0499878,276.6499939,1422.650024,1088.036499,294.1499939,1889.199951,889.1500244,244.6125641
27-12-2018,1052.525024,355.6499939,656.7999878,280.75,1425.050049,1109.681274,292.1499939,1908.949951,887.6500244,245.5875549
28-12-2018,1061.449951,360.75,656.9500122,282.25,1439.400024,1114.981079,294.7999878,1896.050049,922.7000122,247.5375671
31-12-2018,1060.849976,360.1499939,658.9500122,281.6499939,1437.550049,1110.721436,295.8999939,1893.050049,931,248.137558
01-01-2019,1074.050049,363.75,665.0499878,282.7000122,1441.900024,1110.473877,299.6000061,1902.800049,928,244.9875641
02-01-2019,1064.25,364.6000061,669.0499878,280.6000061,1425.5,1096.010864,293.8999939,1923.300049,932.1500244,244.1625671
03-01-2019,1055.900024,363.25,669.1500244,278.8500061,1395,1082.489136,291.1000061,1899.949951,931.2000122,244.125061
04-01-2019,1058.724976,365.2000122,661.0499878,280.9500122,1388.050049,1088.33374,297.6499939,1876.849976,928.4500122,243.3375549
07-01-2019,1060.324951,367.7000122,671.7000122,281.6499939,1383.800049,1094.376465,296.2999878,1897.900024,944.0499878,243.187561
08-01-2019,1051.5,380.1499939,670.0499878,284.25,1382.199951,1094.277344,305.2999878,1893.550049,946.1500244,244.1625671
09-01-2019,1058.400024,382.25,676.0999756,290.3999939,1386.050049,1100.320068,305.2999878,1886.949951,952.9500122,246.750061
10-01-2019,1054.25,379.5,679.7000122,289.6000061,1392.599976,1097.100586,305.5499878,1888.550049,966.7000122,244.312561
11-01-2019,1055.949951,378.5499878,683.5,295.3500061,1369.599976,1087.739258,302.75,1842.550049,959.2999878,246.5250549
14-01-2019,1050.824951,373.3500061,701.9000244,294.2999878,1333.900024,1086.501099,300.3999939,1813.25,957.5,234.4125519
15-01-2019,1060.949951,372.75,726.5999756,296.5499878,1340.900024,1119.042603,301.6499939,1867.800049,968.2999878,247.3500671
16-01-2019,1060.099976,375.2999878,736.7999878,294.0499878,1342.150024,1125.233887,303.1499939,1870.150024,961.2000122,252.4125671
17-01-2019,1066.150024,374.6000061,733.3499756,293.9500122,1346.050049,1123.797485,297.3999939,1894.300049,961.5499878,251.5500641
18-01-2019,1065.125,372,730.9500122,291.4500122,1317.900024,1173.229004,294.9500122,1900.650024,960.9500122,259.6125488
21-01-2019,1074.074951,371.7000122,745,289.8999939,1314.550049,1226.078003,292.4500122,1908.699951,962.75,253.3500671
22-01-2019,1067.925049,369.0499878,745.3499756,289.75,1301.150024,1223.552002,290.25,1901.900024,982.6500244,259.875061
23-01-2019,1052.699951,367.3999939,731.6500244,277.2999878,1301.449951,1214.785034,286.6499939,1875.599976,962.1500244,263.6625671
24-01-2019,1051.125,364.7999878,732,278.8999939,1295.349976,1235.73645,288.0499878,1901.550049,969.6500244,263.812561
25-01-2019,1048,357.2000122,730.3499756,279.2000122,1285.449951,1234.300049,285.3999939,1920.800049,978,265.0875549
28-01-2019,1042.074951,343.5499878,727.9500122,274.75,1300.449951,1218.004517,281.6000061,1955,958.6500244,266.3625793
29-01-2019,1028.800049,346.8500061,727.9000244,278.4500122,1278.050049,1199.281982,280.6000061,1982.75,966.0999756,269.5500793
30-01-2019,1017.349976,365.8999939,725.9000244,275.5,1294.449951,1184.472412,287.4500122,1981.400024,968.9000244,272.437561
31-01-2019,1039.974976,364.4500122,749.5499878,278.6499939,1314.300049,1215.627075,293.6499939,2014.099976,995.7999878,276.9000549
01-02-2019,1045.224976,354.6499939,757.0499878,280.8500061,1324.599976,1238.213013,284.3999939,2029.949951,991.5499878,278.6625671
04-02-2019,1052.449951,354.5499878,755.9000244,277.1000061,1307.400024,1278.778442,283.9500122,2050.25,1025.75,278.437561
05-02-2019,1057.025024,352.6499939,754.8499756,274.1499939,1304.599976,1279.422363,284.6499939,2044.550049,1066.699951,276.3375549
06-02-2019,1061.324951,359.2999878,763.2999878,277.7000122,1314.400024,1297.946777,289.0499878,2074.800049,1059.050049,279.1500549
07-02-2019,1058.625,358.6499939,764,280.2999878,1296.050049,1278.283203,287.3999939,2082.899902,1056.800049,280.2000732
08-02-2019,1061.324951,355.1000061,760.9000244,275.5,1261.75,1265.702393,286,2061.399902,1053.25,279.5250549
11-02-2019,1069.824951,350.0499878,762.7999878,277.1000061,1246.5,1241.481934,280.5,2065.899902,1056.400024,279.7875671
12-02-2019,1064.849976,344.2999878,750.4500122,275.2999878,1246.849976,1244.602417,275.3999939,2051.600098,1066.25,281.250061
14-02-2019,1055.099976,343.9500122,740.0499878,277.8999939,1227.599976,1212.704712,267.1000061,2044.599976,1042.25,281.3250732
15-02-2019,1050.324951,342.1499939,741.9500122,280.1000061,1243.099976,1232.764648,262.9500122,2029.699951,1039,282.0750732
18-02-2019,1044.949951,338.75,741.0499878,274.7000122,1244.5,1208.643311,259.9500122,1970.300049,1027.349976,281.7000732
19-02-2019,1042.025024,343.25,724.2999878,275.8999939,1258.300049,1204.680786,262.8999939,1904.800049,1028.800049,272.5875549
20-02-2019,1054.175049,345.2000122,740.7000122,275.8500061,1276.550049,1222.759521,267.7000122,1914.75,1032.75,279.1500549
21-02-2019,1057.949951,351.2999878,733.4500122,275.0499878,1284.099976,1235.19165,268,1914.199951,1042.5,280.9125671
22-02-2019,1045.724976,352.0499878,734.9500122,274.2999878,1280.349976,1220.778198,270.9500122,1925.650024,1041.599976,284.062561
25-02-2019,1062.699951,355.6000061,754.9000244,276.7000122,1275.849976,1220.72876,270.1499939,1985.150024,1043,289.0500793
26-02-2019,1055.324951,348.2000122,742.5,275.5,1265.849976,1208.79187,266.3500061,2038.699951,1038.349976,290.7375793
27-02-2019,1046.125,345.5499878,735.25,275.1000061,1284.699951,1212.011353,267.6499939,2058.100098,1016.25,280.8000793
28-02-2019,1038.775024,350.1499939,734.2999878,276.0499878,1292.949951,1219.490479,269.0499878,1983.449951,1025.199951,276.6750793
01-03-2019,1041.675049,354.25,741.9000244,278.2000122,1308.550049,1214.537354,272.9500122,1995.400024,1021.349976,281.7750549
05-03-2019,1053.550049,363.25,732.5,282.5499878,1305.800049,1226.028442,276.4500122,1988.099976,1035,272.7000732
06-03-2019,1052.125,371.9500122,732.5,285.75,1317,1252.923584,278.1000061,1999.599976,1055.949951,277.4500122
07-03-2019,1063.25,370.7999878,722.9500122,290.1000061,1352.400024,1258.322388,281.75,2013.300049,1043.300049,268.8500061
08-03-2019,1064.099976,370.6000061,712.3499756,292,1339.400024,1255.201904,281.2000122,2022.699951,1053.199951,257.7000122
11-03-2019,1064.224976,375.8500061,711.25,292.9500122,1346.550049,1291.854492,287.3500061,2014.800049,1069.199951,259.75
12-03-2019,1085.5,388.2000122,706.9500122,294.5,1388.900024,1318.848633,286.8999939,2012.449951,1086.449951,261.3500061
13-03-2019,1113.275024,391.8999939,708.4500122,294.8999939,1378.599976,1334.648804,293.1499939,2000.5,1078.300049,257.8999939
14-03-2019,1112.375,387.8999939,708.3499756,295.5,1379.75,1328.952881,291.8999939,1987.400024,1086.349976,256.8500061
15-03-2019,1126.5,395.2999878,718.5499878,290.7999878,1396.5,1309.239746,298.3999939,2039.949951,1097.25,263.4500122
18-03-2019,1130.724976,398.0499878,710.2000122,293.5499878,1378.900024,1337.373047,298.9500122,2022.800049,1099.800049,257.6000061
19-03-2019,1133.875,398.3999939,722.25,299.4500122,1357.949951,1363.624146,303.0499878,2022.800049,1109.050049,257.4500122
20-03-2019,1149.5,392.8999939,738.9500122,298.8999939,1370.900024,1362.534546,303.7999878,2015.050049,1102.349976,261.5499878
22-03-2019,1138.074951,391.7999878,743.0999756,298.2000122,1394.699951,1329.151001,298.0499878,2005.650024,1102.550049,260.5499878
25-03-2019,1140.650024,383.5,735.25,295.0499878,1376.75,1312.013428,294,1984.25,1100.099976,256.5
26-03-2019,1155.675049,394.1000061,727.75,293.3999939,1372.800049,1354.411499,303.5,1982.650024,1115.75,255
27-03-2019,1149.724976,393.2000122,729.7000122,293.1000061,1366.449951,1336.580566,308.7999878,1967.900024,1116.5,254.5500031
28-03-2019,1151.400024,400.5499878,737.7999878,300,1386.699951,1347.229614,319,2000.300049,1134.25,254.75
01-04-2019,1155.900024,398.25,755.0999756,297.25,1412.199951,1378.780518,322.75,2031.650024,1120.349976,261.6499939
02-04-2019,1147.425049,397.1499939,759.4000244,297.8999939,1409.75,1376.650757,329,2079.300049,1111.900024,261.6499939
03-04-2019,1146.375,392.1000061,753.2999878,296.1499939,1378.050049,1362.286865,320.5,2079.300049,1100.5,261.6499939
04-04-2019,1141.974976,388.75,747.9000244,294.7999878,1368.699951,1340.344849,321.7999878,2014.5,1106.099976,259.0499878
05-04-2019,1152.800049,390.5499878,759.2999878,294.5499878,1373.800049,1341.18689,317.0499878,2048.300049,1106.400024,262.1000061
08-04-2019,1144.699951,387.1000061,767.25,292.75,1373.650024,1316.768311,312.7999878,2070.75,1104.400024,263.7000122
09-04-2019,1143.625,397.1499939,760.5999756,296.2999878,1375.199951,1321.919556,314.75,2091.5,1098.550049,273.7999878
10-04-2019,1118.675049,394.2000122,752.7000122,294.7000122,1371.550049,1318.898193,310.8999939,2040.25,1100.199951,281
11-04-2019,1128.75,390.0499878,742.7000122,296.3999939,1378,1334.153564,314.8999939,2019.5,1105.050049,281.2999878
12-04-2019,1132.625,394.6000061,747.75,305.75,1360.900024,1330.488281,315.25,2014.5,1097,283.3999939
15-04-2019,1144.400024,392.75,727.5,305.5,1356.900024,1327.56604,315.6000061,2113.300049,1090.150024,287.7000122
16-04-2019,1152.525024,407,724.0999756,307.2000122,1381.400024,1331.132202,315.75,2131.800049,1120.050049,280.8999939
18-04-2019,1146.824951,404.3999939,717.0499878,304.3999939,1360.699951,1372.935913,310.7999878,2150.050049,1125.400024,284.7999878
22-04-2019,1134.349976,394.5,721.0499878,301.7999878,1360.150024,1332.717163,310.0499878,2161.449951,1123.699951,288.25
23-04-2019,1122.650024,396.5,728.2000122,303.3999939,1348.199951,1351.043457,305.25,2155.050049,1129.550049,291.1000061
24-04-2019,1139.875,401.1000061,736.4500122,306.4500122,1360.650024,1376.452637,310.75,2183.449951,1149.150024,293.0499878
25-04-2019,1131.724976,395.3999939,728.5499878,304.1499939,1355.150024,1359.513184,306.2000122,2195,1141.300049,295.2000122
26-04-2019,1140.474976,407.2000122,738,304.5499878,1358.199951,1379.721558,312.5,2238.550049,1137.5,294.7999878
30-04-2019,1158.724976,407.5,751.3499756,301.3500061,1348.550049,1379.721558,309.9500122,2260.350098,1158.550049,298.5499878
02-05-2019,1177.900024,395.5499878,730.7999878,305,1358.75,1391.856567,308.1499939,2215.399902,1138.150024,293.6499939
03-05-2019,1183.974976,401.7999878,723.5999756,304.25,1363.599976,1395.62085,310,2132,1145.050049,290.8999939
06-05-2019,1164.224976,401.2999878,718.4000244,307,1352.699951,1371.895752,308.75,2157.850098,1082.849976,290.8500061
07-05-2019,1161.175049,386.5,724.5499878,301.8999939,1366.599976,1330.884521,305.4500122,2151.949951,1086.5,293.8500061
08-05-2019,1153.625,382.2000122,719.3499756,300.6499939,1360.349976,1287.248169,298.25,2152.850098,1088.699951,290.8500061
09-05-2019,1145.449951,381.3999939,721.0499878,299.8500061,1356.449951,1244.651978,299.2999878,2172.550049,1104.449951,291.0499878
10-05-2019,1148.25,385.1000061,716.8499756,297.75,1355.5,1239.401733,308.0499878,2135.800049,1132.099976,290.3500061
13-05-2019,1143.599976,376.2999878,719.7000122,289.2999878,1317.650024,1220.481079,306.8999939,2128.75,1144.699951,289.1000061
14-05-2019,1143.949951,380.3999939,713.8499756,294.3500061,1341.800049,1248.61438,314.6499939,2092.350098,1154.75,284.6000061
15-05-2019,1143.349976,377.0499878,716.0999756,297.0499878,1325.800049,1245.097778,312.1000061,2095.399902,1163,283
16-05-2019,1155.324951,382.5,733.0999756,294.75,1337.150024,1253.468384,315.75,2108.75,1186.449951,285.3500061
17-05-2019,1181.050049,389.7000122,723.9000244,301.3999939,1361.900024,1255.499146,319.25,2095.449951,1190.5,286.3999939
20-05-2019,1216.175049,407.7000122,722.4000244,307,1451.449951,1313.449829,344.7000122,2143.949951,1231.650024,290.25
21-05-2019,1201.849976,400.1499939,709.2999878,305.8999939,1449.099976,1327.219238,337.5499878,2109.75,1244.400024,286.8999939
22-05-2019,1202.875,405.3500061,709.75,299.75,1461.099976,1327.813599,341.1000061,2081.75,1241.099976,283.1000061
23-05-2019,1166.050049,410.8500061,701.0499878,288.2000122,1476.099976,1321.374634,342.2000122,2054.050049,1220.25,282.2000122
24-05-2019,1186.675049,431.75,709.2000122,290.4500122,1544.150024,1324.296997,355.3500061,2048,1219.900024,282.8999939
27-05-2019,1204.175049,435.5,708.0999756,290.8500061,1596,1298.343018,361.7000122,2055.149902,1240.949951,280.5
28-05-2019,1208.099976,434.2999878,728.0999756,288.8999939,1574.5,1311.319946,360.0499878,2073.75,1231.550049,282.9500122
29-05-2019,1208.449951,423.2999878,727.7999878,288.1000061,1552.449951,1300.720459,348.6499939,2107.550049,1234.650024,285.7000122
30-05-2019,1219.775024,426.2000122,733.5499878,288.6499939,1558.599976,1317.263672,353.5499878,2146.300049,1240.599976,288
31-05-2019,1212.675049,423.7000122,737.75,278.5499878,1557.550049,1317.659912,352.5,2196.550049,1235.75,286.3999939
03-06-2019,1228.550049,422.8999939,744.6500244,278.5499878,1559.400024,1347.427734,355.4500122,2242.300049,1266.25,291.2999878
04-06-2019,1226.150024,419.1000061,735.2999878,279.25,1569.800049,1338.958008,352.3999939,2183.100098,1248,293.75
06-06-2019,1211.675049,411.5499878,735.5999756,275.75,1515.900024,1314.88623,336.8999939,2166.100098,1269.449951,291.5
07-06-2019,1223.824951,416.6000061,739.0999756,275.25,1513.849976,1302.553101,342.0499878,2181.75,1268.949951,295.0499878
10-06-2019,1220.099976,416.1000061,753.5,279.3999939,1532.099976,1306.763184,344.2999878,2231.5,1277,297.1000061
11-06-2019,1224.199951,421.3500061,754.9000244,279.8500061,1524.300049,1316.669312,347.1000061,2252.800049,1284.949951,297.7000122
12-06-2019,1213.525024,418,753.7999878,279.9500122,1509.25,1319.641113,344,2260.899902,1288.849976,298
13-06-2019,1222.349976,419.6000061,742.6500244,280.6000061,1517.550049,1314.787109,346.5,2254.100098,1295.449951,298.3999939
14-06-2019,1217.550049,417.75,740.4500122,278.0499878,1526.300049,1305.178223,343.7999878,2254.5,1281.900024,298.7999878
17-06-2019,1211,414.2000122,740.5499878,275,1498.75,1270.259155,337.8500061,2249.199951,1256.050049,299.1499939
18-06-2019,1208.625,422.1499939,750.1500244,275.1000061,1505.300049,1268.971436,340.0499878,2250.850098,1257.5,298
19-06-2019,1214.175049,419.7999878,751.9000244,277.2000122,1505.150024,1265.355713,338.8500061,2259.899902,1275.099976,294.0499878
20-06-2019,1213.175049,433.3999939,754.9000244,277,1557.099976,1284.573486,345.1499939,2277.949951,1306.599976,286.9500122
21-06-2019,1207.099976,430.7999878,750.2000122,274.25,1539.75,1267.485474,349.3999939,2249.850098,1292.349976,285.8500061
24-06-2019,1208.974976,429.4500122,745.5,276.25,1541,1250.546021,353.2000122,2275.5,1300.050049,283.8999939
25-06-2019,1214.349976,433.6499939,748.0999756,278.5,1535,1283.682007,356.5499878,2267.800049,1318.150024,285.2999878
26-06-2019,1233.949951,438.6499939,739.2000122,277.3999939,1551.199951,1281.997925,358.1499939,2254.199951,1309.050049,286.1499939
27-06-2019,1231.150024,440.9500122,730.5499878,273.5,1550.900024,1262.185791,362.1499939,2252.550049,1329.199951,282.1000061
28-06-2019,1221.875,437.1000061,732,273.8500061,1553.199951,1241.333374,361.25,2227.199951,1334.699951,280.5
01-07-2019,1242.775024,439,731.2999878,274.9500122,1556.650024,1256.935547,361.5499878,2239.550049,1323.199951,282
02-07-2019,1247.5,436.75,740,273.8500061,1563.849976,1266.494873,364.5,2252.100098,1324,284.25
03-07-2019,1244.824951,435.9500122,731.2999878,276.7000122,1578.050049,1270.506836,366.1499939,2237.649902,1328.449951,282.8500061
04-07-2019,1241.900024,436.2000122,733.7999878,277.6499939,1571.699951,1271.943237,367.3999939,2242.649902,1290.349976,283.8500061
05-07-2019,1236.199951,436.3500061,718,279.4500122,1558.349976,1251.487183,370.6499939,2163.100098,1278.099976,271.8500061
08-07-2019,1204.800049,425.8999939,717.5999756,277.4500122,1490.349976,1240.293213,355.2999878,2175.399902,1252.449951,266.8999939
09-07-2019,1189.574951,428.5,715.5,273.1000061,1526.599976,1268.079834,359.5,2133.350098,1098.949951,265.5
10-07-2019,1194.375,430.8999939,717.25,273.1499939,1499.550049,1266.841553,354.2000122,2108.199951,1101.199951,266.9500122
11-07-2019,1203.574951,426.5499878,721.5,275.6499939,1495.199951,1269.516235,363.2000122,2102.550049,1097,267.75
12-07-2019,1196.949951,427.0499878,726.75,275.0499878,1466.849976,1268.476074,363.6000061,2107.600098,1101.199951,258.9500122
15-07-2019,1197.375,422.2999878,779.3499756,270.9500122,1440.599976,1264.117432,360.0499878,2145.699951,1089.400024,259.8999939
16-07-2019,1195.599976,424.6000061,784.8499756,271.9500122,1461.199951,1280.858765,364.3500061,2106,1114.75,260
17-07-2019,1198.724976,424.7000122,794.1500244,272.8999939,1455.449951,1269.813477,372.3999939,2117.25,1109.900024,259.6000061
18-07-2019,1205.949951,418.6499939,792.7000122,273,1435.199951,1250.001221,363.6499939,2065.949951,1080,269.1000061
19-07-2019,1187.824951,410.2999878,785.4000244,268.2999878,1411.550049,1237.271851,356,2076.949951,1091.050049,264.7000122
22-07-2019,1148.625,411.5,784.4000244,264.3999939,1403.699951,1268.476074,350.8500061,2109.899902,1085.550049,264.7999878
23-07-2019,1131.75,411.9500122,790.0499878,270.6499939,1409.5,1261.591431,342.2000122,2112.449951,1099.150024,264.5
24-07-2019,1140.449951,408.5,786.2999878,270.8500061,1387.349976,1247.2771,339.6000061,2096.800049,1087.400024,264.2000122
25-07-2019,1143.025024,409,794.5,267.8500061,1372.400024,1219.936279,341.2999878,2127.899902,1090.449951,262.25
26-07-2019,1138.650024,415.75,787,270.3999939,1392.150024,1202.402466,342.6000061,2109.050049,1106.400024,263.6000061
29-07-2019,1122.150024,429.3500061,791.4500122,267.75,1371.5,1199.579224,343.7999878,2130,1078.900024,262.3999939
30-07-2019,1126.125,425.3500061,792.7000122,268.8999939,1376.349976,1169.811401,327.5499878,2179.149902,1079.199951,262.2999878
31-07-2019,1125.824951,424.6000061,793.6500244,270.2000122,1387.300049,1155.29895,332.2000122,2205.699951,1056.349976,265.2999878
01-08-2019,1110.900024,417.0499878,768.8499756,267.5499878,1358.050049,1169.16748,317.1499939,2180.050049,1057.300049,270.3999939
02-08-2019,1107.175049,410.6000061,775.5999756,264.5,1370.25,1173.229004,308.4500122,2205.300049,1064.699951,263.6499939
05-08-2019,1089.625,402.6499939,776.7000122,259.7999878,1345.800049,1132.613892,300.25,2248.600098,1036.800049,262
06-08-2019,1094.550049,410.25,774.4500122,258.8999939,1377.5,1117.705322,301.3999939,2214.899902,1046.699951,258.8999939
07-08-2019,1092,408.3999939,776.0999756,253.6499939,1360.050049,1098.982788,289.8999939,2213.449951,1028.449951,262.5499878
08-08-2019,1116.574951,414.3999939,788.75,257.75,1360.650024,1141.529419,294.3500061,2258.100098,1041.099976,265.75
09-08-2019,1141,420.1499939,789.8499756,254.1999969,1364.599976,1151.187866,291.3500061,2246.25,1067,263.5
13-08-2019,1110.175049,410.25,764.75,246.3000031,1313.25,1262.780151,283.3500061,2199.449951,1063.849976,258.5
14-08-2019,1114.724976,417.2999878,774.7999878,248.75,1333.699951,1276.15332,289.75,2204.399902,1084,251.0500031
16-08-2019,1113.849976,418.9500122,774.5499878,253,1335.25,1265.999634,290.8999939,2165.100098,1075.800049,249.1999969
19-08-2019,1103.425049,423.3999939,777.6500244,251.5500031,1352.199951,1280.462524,286.8500061,2163,1088.949951,252.1000061
20-08-2019,1110.300049,416.8999939,792.75,246.5,1342.5,1263.968872,283.7000122,2186.75,1092.349976,253.3000031
21-08-2019,1112.925049,412.0499878,799.4500122,241.4499969,1310.650024,1259.015747,277.3999939,2186.199951,1065.300049,252.3999939
22-08-2019,1087.050049,399.1000061,795.7000122,240.0500031,1294.25,1235.042969,268.5499878,2216,1061.75,252.0500031
23-08-2019,1081.349976,395.3999939,802.2000122,236.1000061,1286.5,1263.869751,271.1000061,2247.699951,1073.5,251.3999939
26-08-2019,1128.074951,411.6499939,802.5499878,242.5,1333.650024,1254.904785,280.2000122,2276.300049,1102.449951,249.1000061
27-08-2019,1129.974976,418.6000061,784.6500244,245.5,1356.949951,1262.87915,285.7000122,2236.5,1123.699951,250.1000061
28-08-2019,1123.75,412.9500122,802.5,245.9499969,1344.650024,1251.437622,284.8999939,2239.25,1110.949951,249.25
29-08-2019,1113.474976,404.3999939,806.9500122,241.1999969,1342.449951,1230.089966,274.5,2233.449951,1101.800049,248.8000031
30-08-2019,1113.974976,409.6499939,814.9000244,245.6499939,1328.25,1236.826172,273.8500061,2259.600098,1105.099976,254.3999939
03-09-2019,1105.474976,392.1499939,814.25,241.5500031,1294.400024,1195.071899,268.3999939,2251.600098,1059.650024,253.6499939
04-09-2019,1123.875,397.5,821.2999878,243.25,1308.050049,1189.871216,275.1000061,2245.399902,1037.199951,256.0499878
05-09-2019,1117.574951,389,834.0499878,244.25,1320.300049,1187.345215,273.2999878,2215.300049,1048.650024,255.6000061
06-09-2019,1122.949951,391.3500061,840.1500244,243.8999939,1328.650024,1211.020752,273.9500122,2197.5,1068.699951,252
09-09-2019,1124.800049,395.4500122,829.0999756,245.5,1357,1210.723511,278,2182.850098,1088.349976,255.6000061
11-09-2019,1125.650024,394.6000061,820.0999756,243.75,1363.650024,1222.80896,285.25,2154,1101.050049,248.1499939
12-09-2019,1135.425049,402.7000122,816.4000244,240.75,1362.400024,1198.984863,287.0499878,2133.600098,1086.099976,244.5500031
13-09-2019,1128.724976,413.3999939,829.2999878,239.8999939,1363.449951,1214.091675,291.7000122,2141.949951,1123.400024,245.3500061
16-09-2019,1122.074951,412.1499939,827.7000122,239.3999939,1343.599976,1199.381104,284.7000122,2150,1148.550049,247.1000061
17-09-2019,1105.675049,400.6499939,831.25,237.1999969,1313.699951,1186.205933,273.9500122,2122.649902,1158.25,244.1499939
18-09-2019,1093.875,399.3500061,829.8499756,239.25,1318,1194.37854,280.3999939,2138.550049,1160.699951,244.3000031
19-09-2019,1101.050049,386.6000061,820.7000122,236.6999969,1300.699951,1167.97876,274.0499878,2101.949951,1153.199951,241.5
20-09-2019,1199.599976,417.5,805,238.0500031,1411.5,1242.571655,301.7000122,2065.449951,1263.550049,245.9499969
23-09-2019,1257.25,446.2999878,764.3499756,254.8500061,1528.5,1227.563965,313.75,2015.800049,1311.800049,239.3500061
24-09-2019,1253.800049,440.8999939,794.0499878,256,1481.300049,1266.692993,302.6000061,2044.699951,1292.650024,240.6999969
25-09-2019,1239.699951,434.2000122,792.6500244,247.5500031,1450.099976,1267.535034,280.25,2088.449951,1268.900024,238.8000031
26-09-2019,1242.5,451.9500122,782.5499878,250.3999939,1489.849976,1284.623047,281.8500061,2087.600098,1288.300049,237.1000061
27-09-2019,1244.199951,449.2000122,782.2000122,252.9499969,1472.650024,1296.758057,281.2000122,2056.149902,1284.050049,236.6000061
30-09-2019,1227.449951,433.7000122,805.6500244,259.8500061,1474.25,1319.740234,270.7999878,2099.300049,1273.050049,239.8000031
01-10-2019,1248.800049,424.6000061,793.5499878,255.8999939,1464.050049,1292.646973,255.9499969,2059.949951,1280.599976,233.5
03-10-2019,1223.550049,427.2999878,785.5999756,261.6499939,1458.050049,1298.739258,254.1499939,2060.25,1295.5,235.8500061
04-10-2019,1189.699951,413.8999939,793.4500122,257.25,1424.900024,1295.816895,249.9499969,2079.350098,1250.900024,237.6999969
07-10-2019,1186.900024,416.1000061,789.5499878,251.8999939,1397.849976,1297.798218,249.1000061,2047.699951,1259,237.0500031
09-10-2019,1228.150024,436.7000122,783.6500244,247.1000061,1426.25,1312.310547,260.9500122,2020.099976,1230.300049,237.75
10-10-2019,1200.550049,423.7000122,783.0499878,243.1999969,1425.099976,1349.953735,254.1499939,2004.449951,1234.699951,239.1999969
11-10-2019,1198.800049,428.5499878,814.7999878,243.9499969,1427.699951,1339.899048,254.5500031,1986.849976,1243.599976,239.4499969
14-10-2019,1204.400024,428.8500061,786.0999756,244.1000061,1423.949951,1345.248413,255.4499969,2021,1248.949951,243.4499969
15-10-2019,1223.050049,431.8500061,768.2999878,247.6000061,1432.25,1351.340698,258.4500122,2037.300049,1272.099976,243.6499939
16-10-2019,1221.099976,435.2999878,771.4500122,243.6499939,1424.199951,1359.463623,256.0499878,2046.400024,1274.550049,248.8999939
17-10-2019,1220,440.6000061,769.5,245.8500061,1424.349976,1383.386841,265.4500122,2030.949951,1277.050049,247.8500061
