Date,HDFC,ICICI,INFOSYS,L&T,ONGC,RIL,TATA MOTORS,TATA STEELS,TCS,WIPRO,HBL POWER,ISGEC,JPASSOCIAT,MIRZA,NBCC,PNB,PNBGILTS,SUZLON,UNITINT,YES BANK,SENSEX
30-12-2021,1461.550049,735.849976,1892.650024,1885.599976,140.5,2356.449951,470.350006,1101.099976,3733.149902,714.099976,62.400002,603.900024,9.67,125.599998,46.049999,37.099998,67,9.85,9.86,13.56,57794.32
31-12-2021,1479.800049,740.25,1889.650024,1895,142.350006,2368.149902,482.350006,1111.5,3736.850098,715.200012,62.75,608.299988,9.97,125.75,46,37.299999,66.849998,10.32,9.68,13.69,58253.82
03-01-2022,1519.699951,764.75,1897.150024,1922.099976,143.050003,2404.350098,497.450012,1143.150024,3818.149902,718.599976,63.299999,604.700012,10.46,126.800003,46.700001,38,66.949997,10.83,9.99,14.07,59183.22
04-01-2022,1528.400024,772.900024,1896.25,1938.050049,147.699997,2457.75,489.450012,1148.949951,3882.699951,721.549988,62.5,625.5,10.98,148.75,45.900002,38.349998,67.150002,10.29,9.94,14.52,59855.93
05-01-2022,1564.650024,787.599976,1844.949951,1948.150024,150.25,2466.050049,489.549988,1177.25,3861.050049,713.400024,62.5,616.849976,11.51,144.149994,46.549999,38.75,68.699997,9.78,9.7,14.5,60223.15
06-01-2022,1539.900024,785.049988,1818.199951,1925.199951,150.699997,2416.600098,488.899994,1163.400024,3806.850098,705.650024,61.950001,629.099976,11.99,162.300003,50.150002,38.75,68.900002,10.26,9.65,14.24,59601.84
07-01-2022,1550.400024,793.349976,1813.150024,1904.75,157,2435.949951,490.450012,1160.199951,3854.850098,711.200012,62.549999,618.349976,12.24,152.199997,50.25,38.900002,69.650002,10.77,9.65,13.93,59744.65
10-01-2022,1558.849976,810.5,1851.099976,1953.150024,158.399994,2437.649902,503.700012,1168.949951,3879.350098,693.650024,65.099998,648.5,12.67,159.800003,50.799999,40.349998,69.599998,11.3,9.76,14.03,60395.63
11-01-2022,1565.699951,810.450012,1856.050049,1960.699951,160.949997,2454.899902,501.25,1130.150024,3915.800049,694.099976,65.599998,665.299988,12.04,153.600006,51.650002,39.950001,69.300003,11.85,9.81,13.88,60616.89
12-01-2022,1556.550049,824.099976,1877.599976,1972.800049,164.899994,2520.600098,507.100006,1147.199951,3857.25,691.349976,63.75,656.049988,11.74,153,51.700001,40.049999,73.949997,12.41,9.5,13.78,61150.04
13-01-2022,1528.349976,824.400024,1897,2018.099976,163.899994,2535.350098,511.950012,1220.599976,3897.649902,649.849976,63.049999,660.549988,11.16,153.649994,51.700001,40.400002,74.050003,11.79,9.55,13.96,61235.3
14-01-2022,1545.25,820.200012,1928.199951,2044.75,161,2538.699951,509.75,1213.349976,3969.25,639.799988,63.299999,686.599976,11.49,151.350006,53.349998,40.25,73.800003,12.34,9.6,14.06,61223.03
17-01-2022,1521.550049,819.400024,1939.349976,2069.350098,165.850006,2552.300049,525,1229.699951,4019.100098,646.200012,67.550003,692.549988,11.46,163.5,52.549999,39.849998,74.900002,12.92,9.58,14.08,61308.91
18-01-2022,1529.599976,823.349976,1920.949951,2021.550049,163.800003,2520.850098,510.950012,1194.5,3990.25,633.400024,65.449997,667.049988,11,157.199997,49.799999,39.200001,73,12.28,9.21,13.79,60754.86
19-01-2022,1518.550049,808.349976,1867.699951,2019.349976,170.149994,2521.399902,520.75,1208.75,3915.800049,621.299988,69.699997,671.400024,10.99,156.199997,50.5,40,72.75,11.67,8.75,13.79,60098.82
20-01-2022,1509.699951,809.950012,1824.150024,2002.150024,166.850006,2478.800049,515.700012,1207.5,3827.850098,615.349976,70.199997,657.75,11.5,158.600006,49.950001,39.950001,73.75,12.25,8.34,13.82,59464.62
21-01-2022,1520.699951,804.599976,1786.050049,1954.550049,163.600006,2478.100098,502,1169.050049,3834.850098,605.200012,70.099998,647.75,11.09,152.600006,47.900002,38.75,71.699997,11.66,8.65,13.74,59037.18
24-01-2022,1487.449951,798.200012,1736.900024,1899.849976,165.5,2377.550049,478.549988,1099.150024,3771.5,572.849976,64.949997,604.299988,10.54,139.399994,45.150002,38,63.450001,11.08,8.94,13.47,57491.51
25-01-2022,1487.25,801.549988,1722.099976,1924.699951,165.100006,2373.699951,490.399994,1108.699951,3770.100098,562.849976,68.199997,624.049988,10.32,144.850006,46.200001,39.400002,64.099998,11.02,8.89,13.59,57858.15
27-01-2022,1476.300049,794,1678.5,1911.199951,165.600006,2338.25,494.25,1088.75,3650.100098,544.75,70.150002,620,10.18,141.699997,45.75,41.099998,63.950001,11.57,8.88,13.53,57276.94
28-01-2022,1463.300049,781.099976,1685.25,1898.800049,168.949997,2335.399902,497.399994,1084.599976,3690.25,552.200012,71,646.25,10.33,147.800003,46.5,40.849998,64.050003,11.38,8.51,13.37,57200.23
31-01-2022,1485.550049,789.25,1736.699951,1908.849976,172.550003,2386.350098,517.5,1085.449951,3737.899902,572.650024,69.550003,651.75,10.19,145.100006,46.650002,41.549999,72.699997,11.94,8.09,13.28,58014.17
01-02-2022,1498.400024,809.900024,1772.150024,1991.150024,170.600006,2380.449951,504.299988,1167.650024,3800.649902,576.799988,70.550003,650,10.34,144.850006,46.849998,41.299999,68.400002,12.32,7.71,13.38,58862.57
02-02-2022,1531.199951,813.799988,1788.099976,1981.849976,171.350006,2383.5,506.399994,1167.5,3857,588.150024,79.849998,673.349976,10.33,152.699997,47.349998,42.75,68.900002,11.9,7.7,13.64,59558.33
03-02-2022,1514.349976,808.849976,1738.699951,1935,167.399994,2352.699951,504.600006,1165.650024,3825,578.349976,79.25,663.299988,10.84,151.5,46.849998,42.650002,69.099998,11.8,7.8,13.43,58788.02
04-02-2022,1524.25,804.950012,1740.949951,1948.050049,169.600006,2331.800049,500.549988,1176.150024,3814.649902,571.849976,75.050003,652.549988,11.38,146.550003,46.049999,41.450001,67.849998,11.6,7.82,13.69,58644.82
07-02-2022,1468.599976,786.349976,1714.849976,1885.800049,172.100006,2317.649902,494.799988,1182.900024,3778.600098,557.200012,75.25,627.700012,10.82,144.100006,45.450001,41.700001,66.800003,11.09,7.82,13.94,57621.19
08-02-2022,1461.099976,792.700012,1716.550049,1874.400024,166.899994,2355.600098,492.5,1219.550049,3742.399902,560,74.800003,625.700012,10.38,138.949997,44.950001,42,65.949997,10.55,8.14,14.18,57808.58
09-02-2022,1497.699951,802.700012,1737.5,1889.099976,164.100006,2383.949951,501.350006,1222.400024,3761.25,569.099976,72.849998,608.5,10.39,141.800003,45.650002,41.599998,66.5,10.59,8.13,14.12,58465.97
10-02-2022,1524.150024,805.25,1768.849976,1899.550049,169.199997,2379,507.299988,1248.25,3771.199951,573.5,73.849998,595.950012,10.53,142.899994,45.900002,40.799999,67.099998,10.56,8.1,13.87,58926.03
11-02-2022,1518.849976,791.049988,1721,1869.050049,168.25,2376.850098,498.350006,1254.75,3695.600098,561.650024,71.5,591.25,10.25,132.100006,44.900002,39.799999,65.900002,10.32,7.7,13.92,58152.92
14-02-2022,1473.050049,753.650024,1683,1799,166.449997,2338.800049,471.700012,1185.900024,3734.25,541.900024,68.25,568.900024,9.48,146.550003,42.299999,37.150002,63.700001,9.81,7.7,13.27,56405.84
15-02-2022,1518.199951,776.150024,1738.25,1877.050049,164.050003,2417.350098,503.850006,1207.550049,3817.699951,563.450012,69.849998,576.75,9.58,151.850006,43.200001,38.400002,64.75,9.72,7.81,13.51,58142.05
16-02-2022,1516.050049,765.349976,1732.75,1860.099976,168.5,2412.350098,498.200012,1192.050049,3813.550049,564.25,69.949997,577.25,9.98,167.25,42.799999,38.549999,65,10.2,7.6,13.58,57996.68
17-02-2022,1506.300049,750.049988,1725.349976,1867.199951,171.699997,2444.899902,500,1190.5,3784.449951,564.849976,70.150002,569.700012,9.97,163.550003,41.950001,38.049999,64.199997,10.71,7.5,13.81,57892.01
18-02-2022,1512.650024,749.549988,1707.099976,1883.949951,167.850006,2424.149902,493.100006,1190.849976,3794.800049,562.5,68.25,555.5,10.09,156.850006,41.25,37.700001,64.650002,10.18,7.5,13.91,57832.97
21-02-2022,1521.75,754.299988,1730.599976,1863.050049,163.399994,2400.149902,494.700012,1181.5,3720.25,570.650024,64.199997,538.799988,9.93,153.550003,40,37.5,63.799999,9.68,7.5,13.67,57683.59
22-02-2022,1511.449951,751.400024,1734.150024,1842.849976,164.949997,2388.199951,478.450012,1138.449951,3586.649902,564.099976,61.049999,522,9.41,145.25,38.799999,37.200001,62.549999,9.2,7.52,13.61,57300.68
23-02-2022,1501.900024,744.700012,1743.349976,1822.050049,160.699997,2373.800049,477,1138.800049,3565.300049,567.400024,65.199997,526.400024,10.16,151.949997,39.299999,37.400002,63.049999,9.48,7.57,13.85,57232.06
24-02-2022,1419.599976,707.25,1677.5,1757.5,156.649994,2255.600098,427.850006,1074.949951,3402.25,536.849976,58.700001,514.5,9.52,141.600006,34.450001,32,59.25,9.01,7.55,12.62,54529.91
25-02-2022,1455.650024,730.450012,1693.900024,1777.650024,159.399994,2283.949951,459.600006,1145.199951,3519.699951,555.299988,64.449997,551.849976,9.93,147.75,39,35,60.799999,9,7.75,13.13,55858.52
28-02-2022,1426.699951,742.450012,1717.300049,1816.900024,160.600006,2359.100098,454.149994,1220.900024,3554.550049,555.849976,60,572.299988,9.76,150.699997,38.849998,34.950001,60.950001,9.39,7.38,13.26,56247.28
02-03-2022,1374.550049,714.700012,1703.099976,1784.050049,163.050003,2398.399902,447.600006,1288.5,3544.350098,555.299988,59.349998,555,9.71,151.850006,38.900002,35.299999,61.700001,9.72,7.02,12.88,55468.9
03-03-2022,1370.25,698.299988,1720.550049,1751.949951,170.100006,2378.199951,436.899994,1303.150024,3544.449951,569.599976,60.450001,545.049988,9.82,149.5,38.450001,35.049999,60.549999,9.91,6.67,12.98,55102.68
04-03-2022,1366.599976,688.200012,1723.550049,1711.699951,165.149994,2325.350098,417.5,1277.400024,3525.199951,575.049988,59.200001,562.849976,9.32,151.25,37.599998,34.599998,61.349998,10.15,6.34,12.82,54333.81
07-03-2022,1323.699951,652.349976,1739.550049,1634.300049,187.050003,2239.949951,394.200012,1291.75,3485.300049,571.5,57.150002,551,8.59,145.399994,36.400002,34.150002,60.299999,9.65,6.03,12.67,52842.75
08-03-2022,1327.050049,664.950012,1778.449951,1659.099976,179.100006,2236.699951,391.799988,1269.349976,3599.949951,587.099976,60.400002,551.900024,9.02,147.649994,37.200001,34.849998,60.950001,9.69,6.03,12.73,53424.09
09-03-2022,1370.75,667.150024,1813.449951,1691.449951,175.25,2353.800049,405.950012,1254.800049,3633.350098,585.299988,61.799999,567.599976,9.34,158.25,39,35.599998,61.900002,9.96,6.03,12.72,54647.33
10-03-2022,1392.099976,676.549988,1824.800049,1728.349976,174.399994,2393.25,419.549988,1308.400024,3620.100098,587.75,61.549999,563.900024,9.56,172.899994,39.150002,35.950001,62.049999,10.03,6.03,12.85,55464.39
11-03-2022,1397,678.049988,1822.300049,1727.800049,175.699997,2398.5,418.149994,1301.449951,3600.699951,586.200012,61.200001,568.150024,9.61,168.800003,39.549999,36.25,63.900002,9.95,6,12.77,55550.3
14-03-2022,1442.400024,696.099976,1890.800049,1747.300049,171.800003,2418.550049,411.700012,1297.099976,3642.699951,597.950012,62.200001,565.200012,9.31,166.850006,38.900002,36.799999,63.150002,9.77,6,12.67,56486.02
15-03-2022,1423.800049,697.349976,1839.150024,1743.400024,163.649994,2363.449951,413.649994,1233.650024,3595.399902,587.650024,63.950001,548.650024,9.14,160.050003,37.75,36,62.599998,9.78,6,12.72,55776.85
16-03-2022,1447.849976,708.049988,1888.650024,1756.449951,167.25,2403.25,424.799988,1265.199951,3654.25,597.900024,64.400002,557.099976,8.98,163.699997,38.549999,35.900002,62.650002,9.99,5.99,12.77,56816.65
17-03-2022,1480.25,719.950012,1854.400024,1787.5,170.100006,2479.649902,433.799988,1303.349976,3675.199951,601.299988,64.400002,560.299988,8.93,161.800003,38.849998,36,62.849998,9.77,6,13,57863.93
21-03-2022,1486.050049,710.599976,1852.599976,1756.400024,172.600006,2467.149902,427.950012,1302.25,3625.25,600.150024,66.800003,564.599976,8.67,157.800003,38.900002,35.700001,62.549999,9.6,6,12.93,57292.49
22-03-2022,1494.449951,718.75,1887.300049,1773.900024,175.5,2531.100098,440.299988,1302.449951,3700.949951,609.900024,65.650002,565.200012,8.73,166.850006,38.75,35.599998,62.049999,9.53,6,12.82,57989.3
23-03-2022,1475.650024,718.200012,1871.849976,1767.050049,175.550003,2539.699951,435.700012,1330.5,3708.25,611.099976,64.099998,566.549988,8.75,162.800003,38.950001,35.650002,61.400002,9.47,6,12.84,57684.82
24-03-2022,1442.699951,704.299988,1886.849976,1771.050049,177.5,2577.899902,433.200012,1350.199951,3750,610.849976,63.900002,552.299988,8.87,161.050003,38.299999,35.599998,61.700001,9.28,6,12.79,57595.68
25-03-2022,1431.75,699.150024,1876.400024,1750.900024,175.800003,2596.699951,432.049988,1338.849976,3707.949951,603.650024,63.349998,536.450012,9.07,161.649994,38.25,35.349998,61.75,9.39,6,12.7,57362.2
28-03-2022,1432.900024,710.25,1873.449951,1741.25,176.399994,2621.649902,432.649994,1339,3706.050049,600.099976,62.099998,521.349976,8.73,156.850006,36.900002,35.650002,60.700001,9.11,5.9,12.58,57593.49
29-03-2022,1452.949951,715.25,1885.900024,1745.400024,171.050003,2622.149902,433.549988,1334.400024,3704.949951,602.599976,62.299999,518.049988,8.72,160.550003,36.299999,34.950001,59.299999,9.24,5.9,12.54,57943.65
30-03-2022,1476.400024,730.049988,1917.699951,1773.349976,162.25,2673,435.649994,1307.949951,3730.649902,600.650024,63.950001,519.650024,8.82,160.5,36.650002,35.049999,59.799999,9.37,5.95,12.28,58683.99
31-03-2022,1469.949951,730.25,1907.199951,1767.449951,163.899994,2633.949951,433.5,1307.050049,3738.800049,592,63.349998,513.900024,8.32,161,36.299999,35.049999,59.599998,9.16,5.93,12.29,58568.51
01-04-2022,1506.300049,736.5,1902.349976,1790.400024,167.850006,2654.449951,441.100006,1316.150024,3756.850098,601.450012,64.849998,535.75,8.51,169.300003,38.150002,36.299999,62.150002,9.44,6.22,12.67,59276.69
04-04-2022,1656.449951,746.450012,1882.449951,1825.349976,167.949997,2663.050049,446.799988,1339.449951,3769.800049,605.5,64.900002,571.099976,9.32,171.899994,39.200001,36.900002,62.799999,9.91,6.29,13.1,60611.74
05-04-2022,1607.150024,742.150024,1861.099976,1833.699951,171.75,2625.399902,458.049988,1344.900024,3814.050049,599.400024,66.300003,576.650024,9.33,168.550003,40,36.950001,63.700001,10.4,6,13.02,60176.5
06-04-2022,1550.800049,740.75,1828.449951,1852,172.75,2619.350098,456.149994,1371,3756.149902,593.549988,65.099998,572.5,9.41,168.699997,41,37.650002,63.200001,10.92,6,14.69,59610.41
07-04-2022,1516.900024,749.049988,1811.5,1826.199951,168.800003,2571.75,449.450012,1349.400024,3684.949951,580.900024,64.449997,565.700012,9.09,185.5,40.700001,37.450001,64.150002,11.9,6,15.57,59034.95
08-04-2022,1515.099976,754.349976,1815.099976,1830.400024,170.850006,2616.75,452.100006,1371.099976,3686.850098,583.799988,65.449997,582.099976,10.9,194.699997,40.400002,37.75,64.050003,11.92,5.52,15.66,59447.18
11-04-2022,1496.199951,759.700012,1766.650024,1780.599976,171.149994,2609.800049,452.049988,1358,3696.399902,571.200012,65.150002,568.349976,11.8,213.399994,41.450001,37.450001,64.099998,11.12,5.99,15.11,58964.57
12-04-2022,1493.25,764.150024,1741.449951,1747.5,168.949997,2560.149902,438.149994,1320.550049,3691.449951,558.849976,65.050003,557.700012,11.53,211.25,40.5,36.75,63.200001,11.31,6.29,14.66,58576.37
13-04-2022,1464.849976,762.349976,1748.650024,1760.699951,174.199997,2552.449951,431,1319.25,3661.300049,559.299988,65.099998,552.5,11.28,217.449997,40.400002,36.650002,63.650002,11.16,5.81,14.52,58338.93
18-04-2022,1395.349976,758.75,1621.449951,1737.900024,175.800003,2544.149902,433.649994,1339.199951,3528.449951,538.75,64.650002,559.549988,10.73,217.149994,39.599998,36.200001,62.349998,11.01,6,14.07,57166.74
19-04-2022,1343.300049,766.650024,1563.949951,1701.449951,177.25,2638.449951,424.100006,1325.449951,3474.300049,530.75,62.099998,557.099976,10.24,219.300003,39,35.700001,62.700001,10.67,5.97,13.72,56463.15
20-04-2022,1354.650024,755.549988,1587.849976,1691.949951,175.5,2718.399902,440.5,1313.699951,3555.949951,536.700012,65.449997,556,10.13,209.149994,39.150002,35.700001,62.450001,10.78,5.85,13.9,57037.5
21-04-2022,1374.25,762.25,1618.5,1714.949951,174.149994,2782.149902,447.950012,1302.199951,3629.949951,539.200012,72.75,545.549988,10.02,209.350006,39.75,35.950001,62.950001,11.05,5.53,14.14,57911.68
22-04-2022,1355.449951,747.349976,1585.699951,1694.75,174,2758.449951,438.950012,1277.75,3611.850098,537.849976,74.699997,549,9.97,210.899994,39.450001,35.450001,63,11.01,5.61,13.95,57197.15
25-04-2022,1365.550049,752.799988,1561.449951,1657.400024,169.600006,2694.850098,425.25,1220.599976,3547.699951,529.349976,82.25,554.799988,9.72,216.899994,38.25,34.950001,62.549999,10.67,5.62,13.73,56579.89
26-04-2022,1372.349976,753.700012,1579.75,1699.5,167.100006,2775.699951,434.799988,1233.550049,3544.649902,529.349976,79.449997,554.5,9.68,224.25,38.799999,35.599998,63.150002,10.71,5.4,13.73,57356.61
27-04-2022,1372.650024,737.049988,1553.199951,1676.75,165,2777.899902,430.149994,1246.5,3561.300049,519.25,80.75,545.349976,9.66,228.199997,38.299999,35.400002,63.049999,10.33,5.49,13.53,56819.39
28-04-2022,1371.050049,747.299988,1583.300049,1718.150024,164.75,2819.199951,436.200012,1261.099976,3584,522.549988,80.75,552.599976,9.44,215.399994,38.349998,35.25,62.900002,10.07,5,13.63,57521.06
29-04-2022,1384.75,743.549988,1567.900024,1695.800049,160.5,2790.800049,437.549988,1271.699951,3550.100098,509,86.949997,546.900024,9.31,211.850006,37.950001,35.049999,62.75,10.02,5.19,13.63,57060.87
02-05-2022,1403.099976,741,1541.25,1679.550049,156.399994,2780.550049,432.75,1295.099976,3542.050049,495.049988,86.449997,552.599976,9.15,219.199997,37.25,35.049999,63.150002,10.02,4.98,13.79,56975.99
04-05-2022,1356.25,723.900024,1535.949951,1633.550049,162.25,2693.149902,423.600006,1261.449951,3482.449951,491.850006,81.300003,553.049988,8.83,207.350006,36.299999,34.349998,63.200001,9.79,4.51,13.56,55669.03
05-05-2022,1352.699951,728.599976,1585.25,1638.050049,164.949997,2640.75,426.299988,1284.5,3513.300049,501.049988,84.150002,560.450012,8.86,209.199997,36.099998,34.25,64.199997,9.75,4.84,13.48,55702.23
06-05-2022,1317.599976,719.599976,1543.449951,1622.599976,166.949997,2621.149902,408.700012,1284.300049,3433,485.399994,82.5,552.700012,8.72,203.050003,35.150002,33.849998,65.800003,9.8,4.89,13.18,54835.58
09-05-2022,1320.099976,710.299988,1570.199951,1615.5,164.600006,2517.149902,403.850006,1252.400024,3446.100098,483.5,81.550003,540.400024,8.54,192.350006,34.549999,33.5,70.199997,9.71,4.77,12.96,54470.67
10-05-2022,1341.349976,711.25,1553.599976,1609.099976,154.399994,2473.25,391.700012,1165.400024,3437.25,477.850006,73.849998,531.849976,8.27,189.399994,33.950001,33.299999,66.849998,9.52,4.97,13.01,54364.85
11-05-2022,1348.099976,714.150024,1527.199951,1571.449951,158.649994,2449.75,387.899994,1166.300049,3412.899902,471.200012,74.199997,533.200012,8.13,167.5,32.900002,33.099998,65.599998,9.2,5.24,12.86,54088.39
12-05-2022,1303.099976,695.900024,1509.25,1524.349976,155.899994,2400.949951,372.100006,1118.150024,3411,473.799988,71,515.5,7.79,171.5,32,28.6,64.949997,8.62,5.45,12.57,52930.31
13-05-2022,1290.949951,677.450012,1503.349976,1534.5,153.5,2428.050049,404.350006,1096.449951,3413.449951,468.549988,70.400002,503.100006,8.07,177.149994,32.599998,29.299999,65.449997,8.78,5.45,12.47,52793.62
16-05-2022,1305.099976,683.200012,1489.25,1545.25,153.699997,2427.399902,405.299988,1104.25,3376.649902,468.200012,79.150002,509.149994,8.28,190.649994,33.150002,29.549999,65.650002,8.94,5.83,12.73,52973.84
17-05-2022,1314.050049,710.349976,1518.650024,1604,163.050003,2530.699951,424.100006,1188.349976,3452.199951,486.799988,85.150002,512.849976,8.78,193.199997,34.25,29.950001,66.949997,9.49,6.41,13.3,54318.47
18-05-2022,1314.349976,707.049988,1509.699951,1573.25,163.149994,2538.800049,415.100006,1180.25,3449,481.25,87.699997,515,8.61,188.149994,34.200001,29.700001,67.050003,9.33,6.63,13.88,54208.53
19-05-2022,1287.199951,690.299988,1427.199951,1548.050049,159.949997,2479.199951,398.75,1122.849976,3270.699951,451.350006,83.900002,502.200012,8.26,183.449997,33,29.200001,66.349998,8.92,6.3,13.46,52792.23
20-05-2022,1320.699951,709.549988,1455.5,1610.050049,161.800003,2622.149902,417.950012,1170.199951,3293.899902,459.600006,87.349998,511.049988,8.53,189.949997,34.099998,29.950001,67.400002,9.13,6.3,13.96,54326.39
23-05-2022,1302.900024,711.049988,1468.699951,1645.650024,155.050003,2605.949951,421.600006,1023.599976,3320.949951,465.700012,84,513.549988,8.38,186.300003,33.700001,30.6,66.550003,9.05,6.3,13.75,54288.61
24-05-2022,1318.949951,708.099976,1441.199951,1625.849976,150.550003,2616,425.600006,1006.200012,3288.050049,460.049988,81,501.149994,8.24,184.050003,33.349998,30.35,65,9.03,5.99,13.45,54052.61
25-05-2022,1328.400024,713.450012,1411.449951,1575.650024,152.75,2611.149902,417.049988,999.200012,3166.600098,444.850006,76.449997,499.200012,7.94,179.050003,32.5,29.799999,64.400002,8.69,5.99,13.04,53749.26
26-05-2022,1367.699951,729.150024,1423.800049,1565.050049,151.850006,2587.449951,420.700012,1051.849976,3228.600098,453.450012,82.349998,495.549988,8.01,183.600006,32.099998,30.25,65,7.83,6.01,13.22,54252.53
27-05-2022,1391.599976,739.75,1460.849976,1600.400024,143.75,2575.199951,429.600006,1043.349976,3262.199951,466.950012,82.650002,496.649994,7.97,186.75,33.299999,30.450001,65.349998,7.68,6.29,13.41,54884.66
30-05-2022,1400.75,748.450012,1527.550049,1660.699951,143.899994,2663.75,442.299988,1047.400024,3375.550049,476.350006,83.199997,494.75,8.34,192.449997,33.849998,31.700001,66.199997,7.92,6.01,13.46,55925.74
31-05-2022,1387.449951,751.5,1503.949951,1653.550049,151.399994,2633.899902,443.850006,1055.550049,3364.800049,478.25,83.099998,489.5,8.28,221.550003,33.5,31.35,64.199997,8.56,6.01,13.18,55566.41
01-06-2022,1396.300049,752.700012,1478.900024,1648.550049,149.699997,2632.199951,444.700012,1062.949951,3356.5,470.75,94.800003,489.549988,9.07,229,34,31.4,65.099998,9.41,6.25,13.24,55381.17
02-06-2022,1385.099976,750,1507.900024,1637.75,152.5,2724.5,439,1081.25,3422.949951,474.100006,96.550003,488.200012,8.92,240.100006,34.099998,32.049999,65.25,9.78,5.94,13.38,55818.11
03-06-2022,1380.25,743.599976,1522,1651.599976,151.550003,2779.5,431.899994,1067.650024,3438.800049,475.700012,95.349998,482.75,8.52,240.399994,33.150002,31.549999,64.849998,9.08,5.65,13.23,55769.23
06-06-2022,1377.599976,746.900024,1530.349976,1638.550049,154,2766.899902,432.350006,1078.199951,3430.25,473.25,99.099998,476.950012,8.76,231.899994,32.650002,31.5,65.099998,8.26,5.68,13.16,55675.32
07-06-2022,1362.849976,735.25,1507.25,1589.400024,161.850006,2772.5,435.950012,1068.550049,3362,467.600006,97.349998,468.450012,8.51,231.149994,32.5,31.200001,64.800003,8.12,5.12,13.08,55107.34
08-06-2022,1367.300049,729.5,1499.949951,1585.949951,163.350006,2724.300049,435.600006,1086.75,3403.050049,470.450012,96.849998,475.100006,8.43,236.850006,32.549999,31.200001,64.75,8.13,5.6,13.18,54892.49
09-06-2022,1377.349976,732.950012,1514.599976,1596.199951,165.600006,2798.600098,428.549988,1045.349976,3426.550049,475.100006,96.699997,470.399994,8.41,250.899994,32.099998,31.1,66.849998,8.92,5.98,13.19,55320.28
10-06-2022,1350.650024,720.099976,1477.150024,1585.550049,164.600006,2714,428.200012,1023.5,3365.350098,460.899994,94.699997,471.299988,8.47,252.149994,31.6,30.9,65.550003,8.6,5.89,12.94,54303.44
13-06-2022,1327.300049,688,1424.199951,1532.5,159.5,2662.800049,406.700012,992.700012,3220.149902,446.25,87.650002,441.950012,8.11,239.050003,30.200001,30.1,63.900002,8.15,6.19,12.81,52846.7
14-06-2022,1310.849976,685.75,1440.25,1545.199951,155.949997,2627.350098,405.049988,996.299988,3211.25,444.950012,92.150002,441.149994,8.06,238.449997,30.200001,29.9,63.5,8.29,6.18,12.71,52693.57
15-06-2022,1307.849976,687.299988,1421.650024,1560.150024,151.399994,2596.300049,413.850006,959.700012,3206.800049,440.200012,92.449997,443,8.12,258,30,29.9,63,8.09,5.89,12.75,52541.39
16-06-2022,1281.150024,678.400024,1397.150024,1526.949951,143.449997,2559.199951,393,901.700012,3142.350098,422.399994,88,454.899994,7.83,239.550003,28.35,29.049999,62.099998,7.75,5.41,12.51,51495.79
17-06-2022,1290.099976,688.099976,1387.650024,1488.75,141.5,2589.300049,389.149994,906.849976,3089.25,405.200012,88.699997,456.899994,7.73,234.350006,28.9,29.049999,61.549999,7.7,5.25,12.45,51360.42
20-06-2022,1322,685.400024,1414.75,1470.449951,134.25,2542.800049,382.75,861.200012,3113.199951,414.5,80.050003,469.950012,7.22,201.300003,27.5,28.450001,59.049999,7.09,5.2,12.32,51597.84
21-06-2022,1335.849976,696.150024,1450,1500.650024,139.199997,2584.550049,397.600006,884.25,3212,425.25,87.099998,474.049988,7.43,215.100006,28.65,29.75,60.849998,7.43,5.43,12.58,52532.07
22-06-2022,1330.25,686.700012,1437.349976,1478.199951,134.899994,2505.199951,393,837.950012,3222,411.25,85.349998,461.350006,7.28,203.300003,27.950001,29.299999,59.400002,7.15,5.35,12.48,51822.53
23-06-2022,1336.900024,699.5,1453.199951,1496,134.850006,2464.600098,407.200012,840.950012,3309,419.350006,85.650002,461.799988,7.32,208.75,28.299999,29.200001,59.349998,7.19,5.35,12.44,52265.72
24-06-2022,1353.900024,713.650024,1442.050049,1495.349976,137.25,2500.75,409.200012,852.849976,3292.949951,418.700012,87.300003,484.950012,7.56,210.949997,28.5,29.549999,61.049999,7.18,4.86,12.75,52727.98
27-06-2022,1356.099976,717.299988,1474.550049,1535.599976,141.399994,2491.949951,414.549988,867.75,3312.649902,425,91.199997,479.350006,7.59,222.850006,29.049999,29.549999,61.150002,7.17,4.87,12.84,53161.28
28-06-2022,1345.650024,710,1480.25,1551.75,149.350006,2529,417.049988,879.400024,3318.949951,427,91.800003,490.75,7.55,232.800003,29.25,29.75,61.700001,7.08,5.3,12.85,53177.45
29-06-2022,1343.949951,702.950012,1463.699951,1547.900024,153.949997,2579.050049,417,881.450012,3291.050049,420.200012,91.800003,490.049988,7.43,234.149994,28.75,29.75,61.549999,6.98,5.45,12.73,53026.97
30-06-2022,1347.5,706.849976,1461.199951,1557.050049,151.449997,2594.050049,411.700012,866.950012,3265.25,416.049988,94.849998,488.950012,7.4,229.300003,28.450001,29.049999,61.900002,6.83,5.5,12.66,53018.94
01-07-2022,1353.650024,704,1478.050049,1569.550049,131.149994,2408.949951,412.700012,873.299988,3316.149902,421.799988,95.150002,495.399994,7.48,227.199997,28.700001,29.450001,61.950001,6.77,5.79,12.65,52907.93
04-07-2022,1355.400024,719.849976,1487.75,1582.25,126,2413.949951,408.350006,854.549988,3234.649902,420.450012,95.400002,476.549988,7.38,232.850006,29,30,62,6.67,5.7,12.67,53234.77
